,FIPS,candidatevotes,totalvotes,Lat,Long_
926,20137,1840.0,2234,39.78443827,-99.90286639
927,20139,4826.0,7046,38.65235984,-95.72707998
928,20141,1460.0,1788,39.3503437,-98.76753828
929,20143,2283.0,2903,39.13237408,-97.65020313
930,20145,1904.0,2661,38.18108732,-99.23692334
931,20147,2233.0,2664,39.78465501,-99.34668865
932,20149,7612.0,10693,39.37925655,-96.34564657
933,20151,2838.0,3842,37.64780729,-98.73922153
934,20153,1220.0,1472,39.78525843,-101.0761617
935,20155,15513.0,24210,37.95230263,-98.08607292
936,20157,2024.0,2529,39.82799632,-97.65036709
937,20159,2837.0,3804,38.34616184,-98.19992118
938,20161,10107.0,21532,39.28935726,-96.73420026
939,20163,2031.0,2419,39.35022773,-99.32484567
940,20165,1197.0,1503,38.52275276,-99.30863983
941,20167,2574.0,3193,38.91462787,-98.76254297
942,20169,13828.0,22064,38.78369175,-97.65185177
943,20171,1865.0,2202,38.48222076,-100.9066539
944,20173,104353.0,188783,37.6842718,-97.4608198
945,20175,3159.0,5038,37.19324632,-100.8507201
946,20177,35934.0,75406,39.04100763,-95.7557264
947,20179,1197.0,1374,39.35018161,-100.4418259
948,20181,2089.0,2612,39.35147699,-101.7197624
949,20183,1661.0,2042,39.78516566,-98.78566062
950,20185,1490.0,1896,38.03100851,-98.71762001
951,20187,492.0,637,37.56304714,-101.7843534
952,20189,1599.0,1891,37.1923008,-101.3118967
953,20191,6984.0,9722,37.23682549,-97.47721621
954,20193,2908.0,3576,39.35107575,-101.0553705
955,20195,1227.0,1482,38.91467218,-99.87284448
956,20197,2372.0,3380,38.95471985,-96.20350509
957,20199,721.0,798,38.91686134,-101.7638876
958,20201,2194.0,2765,39.78420784,-97.0875323
959,20203,769.0,956,38.48178252,-101.3471509
960,20205,2788.0,3591,37.55937174,-95.74323255
961,20207,1082.0,1443,37.8865336,-95.74006277
962,20209,15806.0,48781,39.11727348,-94.76378225
963,21001,6637.0,8233,37.10459774,-85.28129668
964,21003,6466.0,8096,36.75197631,-86.19457544
965,21005,8242.0,11422,38.00671029,-84.99171713
966,21007,3161.0,4101,37.05842757,-88.99427697
967,21009,13483.0,18488,36.96469836,-85.93338945
968,21011,3082.0,4587,38.14735938,-83.74588932
969,21013,7764.0,9718,36.73355174,-83.67766671
970,21015,39082.0,57618,38.97065142,-84.72615357
971,21017,5569.0,8803,38.2054607,-84.21827874
972,21019,13591.0,20454,38.36176608,-82.68652187
973,21021,8040.0,12946,37.62680923,-84.8633779
974,21023,2711.0,3527,38.69158994,-84.08532444
975,21025,3991.0,5738,37.52333168,-83.31959161
976,21027,6484.0,8774,37.77377239,-86.42885017
977,21029,26210.0,36069,37.97162523,-85.68955617
978,21031,4428.0,5576,37.20946153,-86.68748787
979,21033,4507.0,5975,37.14749129,-87.86948214
980,21035,10367.0,16049,36.62093411,-88.2731593
981,21037,25050.0,42510,38.94384345,-84.37875208
982,21039,2094.0,2601,36.85372876,-88.96692220000001
983,21041,2588.0,3855,38.66599534,-85.12601074
984,21043,7587.0,10278,38.31690743,-83.05092385
985,21045,5482.0,6439,37.32533118,-84.92726209
986,21047,14108.0,22083,36.89267803,-87.49055367
987,21049,10710.0,16205,37.9689263,-84.14615986
988,21051,5861.0,6767,37.16451126,-83.712575
989,21053,3809.0,4462,36.72581156,-85.13377529
990,21055,3290.0,4037,37.35839237,-88.08826090000002
991,21057,2502.0,3066,36.78926125,-85.39050034
992,21059,28907.0,45807,37.73028906,-87.09019479999998
993,21061,4135.0,5244,37.21218923,-86.23955613
994,21063,2000.0,2855,38.11624059,-83.09771563
995,21065,4236.0,5545,37.69241417,-83.95956369
996,21067,56894.0,136315,38.0368225,-84.45576892
997,21069,4722.0,6260,38.36758311,-83.69657514
998,21071,11993.0,16540,37.56213922,-82.74750924
999,21073,11819.0,23865,38.2379395,-84.87962551
1000,21075,1549.0,2382,36.55238827,-89.20140068
1001,21077,2443.0,3338,38.75398691,-84.8558382
1002,21079,5904.0,7623,37.6388668,-84.53289319
1003,21081,7268.0,9559,38.64962758,-84.62415957
1004,21083,12671.0,16606,36.72292505,-88.65143315
1005,21085,8219.0,10576,37.46231118,-86.34248968
1006,21087,4372.0,5333,37.26484328,-85.5540745
1007,21089,11546.0,16277,38.54332505,-82.9215658
1008,21091,2788.0,4295,37.83766422,-86.78280584
1009,21093,26971.0,43156,37.6976111,-85.96319251
1010,21095,9129.0,10757,36.85699301,-83.21899516
1011,21097,5435.0,7781,38.44188174,-84.32869741
1012,21099,5320.0,7264,37.29943898,-85.88461055
1013,21101,12159.0,19710,37.79344553,-87.57392021
1014,21103,4944.0,7149,38.44942688,-85.11587507
1015,21105,1657.0,2157,36.67948079999999,-88.97875928
1016,21107,15277.0,20345,37.30939025,-87.54670406
1017,21109,4889.0,5501,37.41866422,-83.99825483
1018,21111,143768.0,353099,38.18664655,-85.65931031
1019,21113,15474.0,23326,37.87119786,-84.58252003
1020,21115,8043.0,9572,37.85106355,-82.8264322
1021,21117,42958.0,71998,38.93950319,-84.53241199
1022,21119,4357.0,5763,37.35388197,-82.94981134
1023,21121,9885.0,12012,36.89225732,-83.85403396
1024,21123,4799.0,6367,37.54567114,-85.70138352
1025,21125,20592.0,24833,37.10975748,-84.11321779
1026,21127,4816.0,6042,38.07136018,-82.72882223
1027,21129,2151.0,2667,37.59645942,-83.71513901
1028,21131,4015.0,4492,37.09246661,-83.37999606
1029,21133,7293.0,9134,37.12306748,-82.85346474
1030,21135,4363.0,5298,38.53184419,-83.37735618
1031,21137,7338.0,9561,37.45475628,-84.6565327
1032,21139,3570.0,4645,37.21137452,-88.34797529
1033,21141,7778.0,10899,36.85949479,-86.877635
1034,21143,2789.0,3962,37.02080035,-88.07886257
1035,21145,20774.0,31307,37.05350953,-88.70445755
1036,21147,5012.0,5776,36.73874143,-84.48102924
1037,21149,3381.0,4566,37.5301951,-87.26803443
1038,21151,23431.0,37371,37.71659336,-84.27220275
1039,21153,3824.0,5116,37.70820545,-83.0657714
1040,21155,5122.0,8111,37.55218078,-85.26898542
1041,21157,12322.0,16698,36.88007070000001,-88.32803576
1042,21159,3503.0,3953,37.79990579,-82.51247478
1043,21161,4944.0,7219,38.59471935,-83.82151043
1044,21163,8660.0,12231,37.96163597,-86.21028219
1045,21165,2010.0,2779,37.94090733,-83.59985712
1046,21167,7740.0,10585,37.81474237,-84.87488475
1047,21169,3491.0,4620,36.99459295,-85.63123699
1048,21171,4278.0,4991,36.71225341,-85.71596443
1049,21173,7856.0,11452,38.03253032,-83.9145241
1050,21175,3628.0,4775,37.92465657,-83.25558245
1051,21177,9393.0,13060,37.21425819,-87.14632053
1052,21179,13431.0,20802,37.80335779,-85.4657193
1053,21181,1957.0,2841,38.33342292,-84.01889177
1054,21183,7942.0,10398,37.47751843,-86.85368087
1055,21185,20469.0,32853,38.39791089,-85.448222
1056,21187,3745.0,5001,38.51679143,-84.82404619
1057,21189,1474.0,1759,37.42823949,-83.68811419
1058,21191,4604.0,6007,38.69607718,-84.35599463
1059,21193,8158.0,10572,37.25023553,-83.22922731
1060,21195,19747.0,24665,37.47088263,-82.39487445
1061,21197,3513.0,4957,37.83218794,-83.82553961
1062,21199,22902.0,28041,37.10466131,-84.57629079
1063,21201,759.0,1013,38.51923469,-84.05055616
1064,21203,5609.0,6691,37.36642393,-84.31176452
1065,21205,5174.0,8848,38.19484205,-83.42088935
1066,21207,6863.0,8174,36.99308373,-85.06070117
1067,21209,15052.0,24200,38.29622293,-84.5816631
1068,21211,13196.0,20580,38.21476019,-85.194223
1069,21213,5077.0,7531,36.74058474,-86.58047435
1070,21215,7196.0,9515,38.03223971,-85.32749335
1071,21217,8320.0,11306,37.3677562,-85.3329931
1072,21219,3612.0,4779,36.8381152,-87.17878374
1073,21221,4931.0,6751,36.80767017,-87.87333656
1074,21223,2771.0,3798,38.61056487,-85.33775972
1075,21225,4701.0,6211,37.66166713,-87.94300009
1076,21227,28673.0,48454,36.99903045,-86.42672751
1077,21229,4013.0,5636,37.75599461,-85.17407732
1078,21231,6371.0,7992,36.80310688,-84.8251971
1079,21233,4397.0,5805,37.52168356,-87.67989953
1080,21235,11312.0,13774,36.75700531,-84.14541217
1081,21237,1804.0,2635,37.73941626,-83.49303612
1082,21239,7697.0,13563,38.04178222,-84.7417556
1083,22001,21162.0,27389,30.2950649,-92.41419698
1084,22003,6867.0,9245,30.65385745,-92.82442028
1085,22005,36143.0,54678,30.20406249,-90.91328409999998
1086,22007,6714.0,10904,29.89946234,-91.06461642
1087,22009,11165.0,16586,31.07796211,-92.00079449
1088,22011,12238.0,15078,30.64836518,-93.34173616
1089,22013,3756.0,7005,32.34569994,-93.05398492
1090,22015,35474.0,49848,32.67932307,-93.60460152
1091,22017,49006.0,105804,32.57991587,-93.88375652
1092,22019,54191.0,83785,30.22931235,-93.35400434
1093,22021,3822.0,4692,32.0902519,-92.11752148
1094,22023,3256.0,3692,29.87592238,-93.19310676
1095,22025,3479.0,4856,31.66778967,-91.84526385
1096,22027,3585.0,6421,32.82308512,-92.99526883
1097,22029,5477.0,8872,31.44817835,-91.63814433
1098,22031,8068.0,13500,32.05457447,-93.74130302
1099,22033,84660.0,196491,30.53842039,-91.09777565
1100,22035,1059.0,2939,32.73926954,-91.23425694
1101,22037,5569.0,10042,30.84425359,-91.04976723
1102,22039,10360.0,14882,30.72985248,-92.39915924
1103,22041,6514.0,9162,32.13675181,-91.67589857
1104,22043,7408.0,8821,31.59882456,-92.56124347
1105,22045,20903.0,32454,29.86803617,-91.75871777
1106,22047,7320.0,16043,30.25734305,-91.3499598
1107,22049,5169.0,7464,32.30251776,-92.55692092
1108,22051,100398.0,181639,29.74075478,-90.11115756
1109,22053,10775.0,14277,30.26896765,-92.81210004
1110,22055,68195.0,105603,30.2049055,-92.06959876
1111,22057,31959.0,41645,29.52470226,-90.40976986
1112,22059,5836.0,6569,31.67884782,-92.15907765
1113,22061,10761.0,18669,32.6003154,-92.6659741
1114,22063,48824.0,57730,30.44143993,-90.73061664
1115,22065,1927.0,4732,32.36918118,-91.23973355
1116,22067,6502.0,11852,32.81686191,-91.80421614
1117,22069,8968.0,16621,31.72321584,-93.09816516
1118,22071,24292.0,165812,30.06971951,-89.92660315
1119,22073,41734.0,68017,32.47645559,-92.15704172
1120,22075,6900.0,10573,29.42245447,-89.60322085
1121,22077,6789.0,11761,30.71409502,-91.60209535
1122,22079,36816.0,56844,31.19778499,-92.52997303
1123,22081,2391.0,4422,32.09530039,-93.34213308
1124,22083,6287.0,9597,32.41391005,-91.76634876
1125,22085,7879.0,9787,31.56388699,-93.55433981
1126,22087,10237.0,15815,29.87761636,-89.51887093
1127,22089,16621.0,26192,29.90709658,-90.35555967
1128,22091,2497.0,5964,30.82210324,-90.71013176
1129,22093,5456.0,12085,30.02531716,-90.80212061
1130,22095,7569.0,20743,30.12597499,-90.4753503
1131,22097,21971.0,39977,30.59724262,-92.00135806
1132,22099,16873.0,25750,30.13112107,-91.61403569
1133,22101,14359.0,22877,29.69262097,-91.44702164
1134,22103,90915.0,124392,30.40942847,-89.95642711
1135,22105,33959.0,52416,30.62888673,-90.40664996
1136,22107,1182.0,2548,32.00760749,-91.32915234
1137,22109,31902.0,43896,29.37343766,-90.82626855
1138,22111,7972.0,10894,32.83121059,-92.3749373
1139,22113,20063.0,25632,29.83517605,-92.30292538
1140,22115,13471.0,16633,31.10884837,-93.18153838
1141,22117,12556.0,18628,30.85288548,-90.03866652
1142,22119,11542.0,18145,32.70847669,-93.33121835
1143,22121,6927.0,12712,30.46058217,-91.30989571
1144,22123,3970.0,4759,32.78550125,-91.461201
1145,22125,3390.0,5799,30.87882871,-91.4148538
1146,22127,4608.0,6372,31.94449367,-92.63789413
1147,23001,28227.0,55601,44.1664747,-70.20380627
1148,23003,19419.0,35097,46.65926321,-68.59841248
1149,23005,57709.0,171818,43.8370751,-70.37226999
1150,23007,7918.0,16488,44.97330019,-70.44381045
1151,23009,13705.0,32130,44.59816444,-68.38401854
1152,23011,31675.0,66208,44.40759555,-69.76738544
1153,23013,9148.0,23147,44.11486325,-69.10529169
1154,23015,9727.0,21503,44.05996956,-69.54227124
1155,23017,16210.0,31201,44.49952995,-70.75682123
1156,23019,41622.0,80540,45.40194593,-68.65020455
1157,23021,5406.0,9182,45.83839062,-69.2860223
1158,23023,9304.0,21616,43.95415864,-69.85074999
1159,23025,15001.0,26064,45.51229767,-69.95995554
1160,23027,10378.0,22707,44.4858305,-69.12061935
1161,23029,9093.0,16365,45.01607142,-67.62813524
1162,23031,50403.0,114274,43.47808377,-70.71052375
1163,24001,21270.0,30654,39.62357628,-78.69280486
1164,24003,122403.0,270081,39.00670238,-76.60329337
1165,24005,149477.0,390682,39.45784712,-76.62911955
1166,24009,26176.0,47408,38.53961642,-76.56820632
1167,24011,9368.0,14113,38.87172293,-75.82904158
1168,24013,58215.0,91848,39.56453592,-77.02373735
1169,24015,28868.0,45269,39.56647682,-75.94627411
1170,24017,25614.0,78303,38.51092331,-76.98580666
1171,24019,8413.0,15225,38.45413522,-76.02752426
1172,24021,59522.0,125677,39.47296601,-77.39999394
1173,24023,10776.0,14011,39.52786077,-79.27355126
1174,24025,77860.0,133672,39.55010644,-76.30775940000002
1175,24027,47484.0,162193,39.25305293,-76.93126208
1176,24029,4876.0,10021,39.24976208,-76.04741541
1177,24031,92704.0,478873,39.13676329,-77.20358245
1178,24033,32811.0,390385,38.83070039,-76.8496441
1179,24035,16993.0,26523,39.06198912,-76.03530977
1180,24037,28663.0,49842,38.30058422,-76.60629279999998
1181,24039,5341.0,9900,38.1163542,-75.75118623
1182,24041,10724.0,20553,38.76618159,-76.10882561
1183,24043,40998.0,65991,39.60835778,-77.82002295
1184,24045,22198.0,42547,38.37301947,-75.62705831
1185,24047,17210.0,28273,38.21274277,-75.33200012
1186,24510,25205.0,239402,39.30211911,-76.61151012
1187,25001,54099.0,133862,41.72980578,-70.28854339
1188,25003,16839.0,64803,42.37428441,-73.20524838
1189,25005,105443.0,248959,41.79228404,-71.10872211
1190,25007,2477.0,11502,41.40674725,-70.68763497
1191,25009,136316.0,379868,42.6687626,-70.94687179
1192,25011,10364.0,38177,42.58119713,-72.58602547
1193,25013,78685.0,203117,42.13440424,-72.63235561
1194,25015,21790.0,82956,42.33997957,-72.65898478
1195,25017,219793.0,784034,42.48607732,-71.39049229
1196,25019,1892.0,6406,41.2942019,-70.08774729
1197,25021,119723.0,361562,42.16073095,-71.20530408
1198,25023,115369.0,266863,41.94070556,-70.80802823
1199,25025,50421.0,308741,42.3279514,-71.07850442
1200,25027,157682.0,383705,42.35026951,-71.90493363
1201,26001,4201.0,6198,44.6846864,-83.59507875
1202,26003,2585.0,4518,46.41292944,-86.60260122
1203,26005,34183.0,55786,42.59147037,-85.89102866
1204,26007,9090.0,14698,45.03477666,-83.62212411
1205,26009,8469.0,13582,44.99690221,-85.15503082
1206,26011,4950.0,7696,44.0636262,-83.89277559
1207,26013,2158.0,3490,46.6720582,-88.36363591
1208,26015,19202.0,30329,42.59513984,-85.30834519
1209,26017,28328.0,52977,43.70639106,-83.98731479
1210,26019,5539.0,10228,44.63899297,-86.01608482
1211,26021,38647.0,72031,41.95447397,-86.41313079999998
1212,26023,11786.0,17663,41.91600556,-85.05929476
1213,26025,31494.0,58902,42.24633834,-85.00493569
1214,26027,14243.0,22595,41.91522292,-85.99405727
1215,26029,8674.0,14589,45.37790017,-85.19614053
1216,26031,8683.0,13672,45.44787015,-84.50122149
1217,26033,9122.0,15456,46.29552653,-84.54353449
1218,26035,8505.0,13389,43.98794227,-84.84819859999998
1219,26037,21636.0,40655,42.94400871,-84.60145248
1220,26039,4354.0,6844,44.68255561,-84.61006219
1221,26041,11121.0,18492,45.90484910000001,-86.9080745
1222,26043,8580.0,13165,46.00999672,-87.86961634
1223,26045,27609.0,56221,42.59599185,-84.83740035
1224,26047,10616.0,18802,45.52625509,-84.89083249
1225,26049,84175.0,196296,43.02244215,-83.70589709
1226,26051,8124.0,12472,43.98901072,-84.38774817
1227,26053,4018.0,7329,46.40862701,-89.69377193
1228,26055,27413.0,51589,44.69565625,-85.55585247
1229,26057,9880.0,16465,43.29265605,-84.60505416
1230,26059,14095.0,19940,41.88753639,-84.59312019
1231,26061,8475.0,15624,46.89988536,-88.68495385
1232,26063,10692.0,15917,43.83353985,-83.04078453
1233,26065,43868.0,131138,42.59716886,-84.37472069
1234,26067,16635.0,26854,42.94502238,-85.07413319
1235,26069,8345.0,13361,44.35486835,-83.63484895
1236,26071,3675.0,5910,46.20974132,-88.53136251
1237,26073,12338.0,25392,43.64060976,-84.84664923
1238,26075,39793.0,69677,42.24807035,-84.42258681
1239,26077,51034.0,126299,42.24542231,-85.53038622
1240,26079,6116.0,8833,44.68512729,-85.09085699
1241,26081,148180.0,308184,43.03197711,-85.54934642
1242,26083,814.0,1434,47.63197653,-88.41434263
1243,26085,3159.0,5328,43.99050893,-85.802173
1244,26087,30037.0,45183,43.09052506,-83.22153148
1245,26089,7239.0,14757,44.94430054,-85.80150326
1246,26091,26430.0,45939,41.89475156,-84.06603727
1247,26093,65680.0,105866,42.60302282,-83.91297209
1248,26095,1756.0,2579,46.47227431,-85.54471223
1249,26097,3744.0,6097,46.07028979,-85.04980537
1250,26099,224665.0,419312,42.69158356,-82.92752801
1251,26101,6915.0,12599,44.33352407,-86.05626916
1252,26103,14646.0,32976,46.4338914,-87.64043701
1253,26105,8505.0,14685,43.99509218,-86.24988902
1254,26107,10305.0,17168,43.64064262,-85.32463223
1255,26109,6702.0,10768,45.58038692,-87.55370409
1256,26111,23846.0,42506,43.64330771,-84.38804374
1257,26113,5386.0,7317,44.33772443,-85.09256478
1258,26115,43261.0,74218,41.92734151,-83.53749864
1259,26117,16907.0,26609,43.31082541,-85.15252824
1260,26119,3498.0,5009,45.0275929,-84.12696227
1261,26121,36127.0,78088,43.29123859,-86.15176712
1262,26123,15173.0,22640,43.554374,-85.80070107
1263,26125,289203.0,664614,42.66090111,-83.38595416
1264,26127,7228.0,11930,43.64124435,-86.26726673
1265,26129,6827.0,10387,44.33481032,-84.12725175
1266,26131,2066.0,3426,46.665226200000006,-89.31390481
1267,26133,7336.0,10609,43.98992088,-85.32566756
1268,26135,2843.0,4073,44.68192279,-84.12939244
1269,26137,8266.0,12538,45.02085831,-84.59898295
1270,26139,88467.0,142734,42.95996803,-85.9969107
1271,26141,4488.0,7218,45.34018577,-83.91498656
1272,26143,8141.0,13041,44.33473082,-84.61067651
1273,26145,45469.0,94320,43.33433923,-84.05131209999998
1274,26147,49051.0,78003,42.92655373,-82.67937954
1275,26149,14884.0,23757,41.91441767,-85.52797979
1276,26151,13446.0,19249,43.42406072,-82.82055898
1277,26153,2556.0,4154,46.19235734,-86.19972234
1278,26155,19230.0,34111,42.95392800000001,-84.14585902
1279,26157,17102.0,25796,43.46606813,-83.41897025
1280,26159,17890.0,33274,42.25190229,-86.01939087
1281,26161,50631.0,188578,42.253105,-83.83853204
1282,26163,228993.0,777838,42.28098405,-83.281255
1283,26165,10000.0,15298,44.33853602,-85.57712739
1284,27001,5516.0,9231,46.60962049,-93.4116826
1285,27003,93339.0,185758,45.27476015,-93.24604565
1286,27005,10880.0,17222,46.93479392,-95.67158144
1287,27007,10783.0,21564,47.97373527,-94.93732139
1288,27009,12872.0,20058,45.69804958,-93.99514135
1289,27011,1608.0,2755,45.42712824,-96.41403739
1290,27013,15667.0,33593,44.03554215,-94.06699781
1291,27015,8708.0,13779,44.24205652,-94.72562874
1292,27017,8160.0,18211,46.59180601,-92.67601019
1293,27019,29056.0,55696,44.82017001,-93.8009918
1294,27021,9982.0,15999,46.95043611,-94.32603968
1295,27023,3764.0,6222,45.02343421,-95.56403693
1296,27025,18441.0,30228,45.5021011,-92.90861945
1297,27027,13543.0,29398,46.89289518,-96.48761922
1298,27029,2925.0,4245,47.57992111,-95.37790562
1299,27031,1156.0,3395,47.90504893,-90.52629546
1300,27033,3679.0,5721,44.00715262,-95.18138802
1301,27035,22287.0,35842,46.48096553,-94.06755609
1302,27037,99583.0,231440,44.67172617,-93.06299363
1303,27039,6527.0,10654,44.02238415,-92.86244324
1304,27041,13966.0,21785,45.93348491,-95.45335469
1305,27043,4659.0,7412,43.67381499,-93.94787458
1306,27045,6271.0,11055,43.67394126,-92.08980382
1307,27047,8808.0,16051,43.67385583,-93.34884422
1308,27049,14041.0,25717,44.40849741,-92.7234195
1309,27051,2063.0,3473,45.93424769,-96.01139609
1310,27053,191770.0,679977,45.00761521,-93.47694895
1311,27055,5616.0,10604,43.67129565,-91.49143057
1312,27057,7261.0,11505,47.10778564,-94.91693868
1313,27059,13635.0,21016,45.56181234,-93.29487636
1314,27061,12920.0,23880,47.51009045,-93.63092229
1315,27063,3609.0,5484,43.67423373,-95.15398258
1316,27065,5230.0,8177,45.9459309,-93.29275192
1317,27067,12785.0,21772,45.1526059,-95.00586446
1318,27069,1349.0,2385,48.77754106,-96.78317184
1319,27071,3569.0,6363,48.24539665,-93.78352843
1320,27073,2293.0,3860,44.9973857,-96.17488219
1321,27075,2932.0,6521,47.64270764,-91.44557998
1322,27077,1540.0,2242,48.77217001,-94.90274472
1323,27079,9182.0,14971,44.37136597,-93.72844721
1324,27081,1931.0,3019,44.41311883,-96.26688165
1325,27083,7256.0,12215,44.41327865,-95.83806103
1326,27085,12155.0,18807,44.82367677,-94.27287017
1327,27087,991.0,2088,47.32557075,-95.80921485
1328,27089,3208.0,4817,48.35825983,-96.37017407
1329,27091,7062.0,10531,43.67429718,-94.55099908
1330,27093,8104.0,12282,45.12328869,-94.52839455
1331,27095,8340.0,13017,45.93705297,-93.63236823
1332,27097,12925.0,17614,46.01265363,-94.27341528
1333,27099,8823.0,17715,43.67142874,-92.75234549
1334,27101,2974.0,4668,44.02216709,-95.76328482
1335,27103,8437.0,18097,44.35291112,-94.24710352
1336,27105,5299.0,8632,43.67434621,-95.75329576
1337,27107,1699.0,3261,47.32628443,-96.45620947
1338,27109,35668.0,80129,44.00374114,-92.40209944
1339,27111,20939.0,32500,46.40846929,-95.70835255
1340,27113,4000.0,6715,48.06642577,-96.0370814
1341,27115,8191.0,13811,46.12105238,-92.74070188
1342,27117,3338.0,4808,44.02301619,-96.25841142
1343,27119,8979.0,14796,47.77372465,-96.40134647
1344,27121,3793.0,6319,45.58606667,-95.44451209
1345,27123,70894.0,273143,45.01625271,-93.09872295
1346,27125,1141.0,1881,47.87197525,-96.09561104
1347,27127,5137.0,7611,44.40555844,-95.25207021
1348,27129,4890.0,7606,44.72836381,-94.94553734
1349,27131,15429.0,32443,44.3543376,-93.29658715
1350,27133,3091.0,4839,43.67482683,-96.25296832
1351,27135,5451.0,7804,48.77501878,-95.81079919
1352,27137,44630.0,112422,47.6048407,-92.46879855
1353,27139,39948.0,75029,44.6490231,-93.53340251
1354,27141,31053.0,48283,45.44447208,-93.77617511
1355,27143,5193.0,7774,44.5796592,-94.23164924
1356,27145,47617.0,79592,45.55192576,-94.61078221
1357,27147,11198.0,19179,44.02240351,-93.22627088
1358,27149,2799.0,5398,45.58613007,-96.00163705
1359,27151,2963.0,4994,45.2829032,-95.68264092
1360,27153,8485.0,11993,46.06996226,-94.89785296
1361,27155,1049.0,1798,45.77298854,-96.47062949
1362,27157,6989.0,11832,44.28424356,-92.23121312
1363,27159,4837.0,6934,46.58589171,-94.96968506
1364,27161,5967.0,9653,44.02211116,-93.58720034
1365,27163,64428.0,144235,45.03864533,-92.88429635
1366,27165,2768.0,4998,43.97823903,-94.61413846
1367,27167,2129.0,3302,46.35721532,-96.4684375
1368,27169,12122.0,26074,43.98772283,-91.78081305
1369,27171,43274.0,69618,45.17297924,-93.96234781
1370,27173,3382.0,5276,44.71710183,-95.86842453
1371,28001,5874.0,13836,31.47669768,-91.35326037
1372,28003,11819.0,14783,34.88084463,-88.57996173
1373,28005,4289.0,7050,31.17467303,-90.80501621
1374,28007,4897.0,8256,33.08658803,-89.57838564
1375,28009,2251.0,4013,34.81681228,-89.18945516
1376,28011,4590.0,13824,33.79696941,-90.87372121
1377,28013,4390.0,6396,33.93683395,-89.33686647
1378,28015,3799.0,5528,33.44834567,-89.91994479
1379,28017,4127.0,7890,33.91983202,-88.9481545
1380,28019,2788.0,4065,33.34598242,-89.24809382
1381,28021,540.0,4272,31.97061673,-90.90702196
1382,28023,5137.0,7791,32.04158545,-88.68896219999998
1383,28025,4150.0,10003,33.65358105,-88.77784255
1384,28027,2426.0,8912,34.22772299,-90.60415045
1385,28029,6103.0,12982,31.86977774,-90.44565118
1386,28031,5435.0,8811,31.63225413,-89.55389939
1387,28033,43089.0,65695,34.87625235,-89.99091418
1388,28035,15461.0,28064,31.18961454,-89.25832496
1389,28037,2721.0,4290,31.47786634,-90.89672989
1390,28039,8696.0,9891,30.86259065,-88.64436789
1391,28041,4335.0,5369,31.21444233,-88.63922281
1392,28043,5970.0,10513,33.77036166,-89.80245083
1393,28045,13811.0,17637,30.41830223,-89.48851033
1394,28047,40354.0,63313,30.51359752,-89.12467576
1395,28049,25275.0,94681,32.2656285,-90.44435448
1396,28051,1309.0,8076,33.12345854,-90.08923538
1397,28053,1151.0,4253,33.12825718,-90.52252707
1398,28055,298.0,699,32.72531359,-90.97392828
1399,28057,8470.0,9737,34.27993475,-88.3606733
1400,28059,33629.0,49567,30.54020656,-88.64184064
1401,28061,4038.0,8475,32.01922104,-89.11786866
1402,28063,490.0,3860,31.73397872,-91.03764977
1403,28065,2466.0,6237,31.56884708,-89.82670990000004
1404,28067,20133.0,28352,31.62257767,-89.16896899999998
1405,28069,1778.0,4639,32.75462946,-88.64105766
1406,28071,10872.0,19643,34.35687874,-89.48490961
1407,28073,18751.0,24592,31.20572971,-89.5077704
1408,28075,17741.0,29506,32.40419769,-88.66229662
1409,28077,4091.0,6364,31.55147224,-90.10841127
1410,28079,4782.0,8449,32.7536828,-89.52402044
1411,28081,22220.0,32913,34.291877500000005,-88.68149954
1412,28083,3212.0,11140,33.55545125,-90.29900733
1413,28085,10550.0,15193,31.53288662,-90.45391915
1414,28087,13271.0,25575,33.47386518,-88.44191529999998
1415,28089,28265.0,49802,32.63389156,-90.03513564
1416,28091,7836.0,11693,31.23132643,-89.8209217
1417,28093,6587.0,14839,34.76216286,-89.50299462
1418,28095,10167.0,15884,33.89236763,-88.4808438
1419,28097,2818.0,4996,33.49419589,-89.61729103
1420,28099,7679.0,10553,32.75339664,-89.11726492
1421,28101,6548.0,9438,32.40021118,-89.11843336
1422,28103,1200.0,5574,33.11009499,-88.56949061
1423,28105,8576.0,18124,33.42491685,-88.87905132
1424,28107,7449.0,15064,34.36398677,-89.95064249
1425,28109,17782.0,21883,30.77090935,-89.58677275
1426,28111,4135.0,5432,31.17161885,-88.99281835
1427,28113,8009.0,16310,31.17507789,-90.40392572
1428,28115,10336.0,12984,34.226046000000004,-89.03636807
1429,28117,7648.0,9872,34.61810501,-88.51986294
1430,28119,1001.0,3365,34.25157572,-90.28908
1431,28121,47178.0,62768,32.26469147,-89.94537876
1432,28123,6122.0,10522,32.406704100000006,-89.53789439
1433,28125,692.0,2190,32.88149103,-90.8159538
1434,28127,7393.0,11419,31.91282117,-89.91716179
1435,28129,5928.0,7627,32.01744532,-89.50644846
1436,28131,5306.0,7045,30.79187949,-89.11547539
1437,28133,2794.0,9598,33.60192578,-90.58882684
1438,28135,2462.0,5870,33.95339918,-90.1729398
1439,28137,7495.0,11627,34.65133709,-89.94485778
1440,28139,7240.0,9235,34.76872156,-88.90988194
1441,28141,7166.0,8371,34.74023475,-88.23917219
1442,28143,853.0,3567,34.64967704,-90.37481167
1443,28145,9235.0,11496,34.49162015,-89.00776006
1444,28147,4056.0,6919,31.14971548,-90.10446654
